Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research,Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Payment_Frequency,Time_to_Decision,Delivery_Status
CUST-007388,21.0,Female,Low,Single,High School,Doctor,Houston,Electronics,478.54,14.0,In-Store,5,3,14.0,High,Somewhat Sensitive,0.67,9,None,Smartphone,PayPal,2024-06-30 03:00:00,Yes,Yes,Planned,Express,One-time,23,Delivered
CUST-007389,37.0,Female,Low,Single,Master's,Manager,Seattle,Furniture,187.04,12.0,Online,5,4,24.0,None,Somewhat Sensitive,0.39,8,Low,Smartphone,Credit Card,2024-11-13 01:00:00,No,Yes,Need-based,Express,One-time,2,Delivered
CUST-007390,65.0,Female,Middle,Widowed,High School,Sales,Seattle,Furniture,219.31,2.0,Online,4,4,16.0,High,Very Sensitive,0.39,7,None,Smartphone,PayPal,2023-01-20 19:00:00,Yes,Yes,Impulsive,Standard,Installments,29,Returned
CUST-007391,44.0,Female,Low,Divorced,High School,Engineer,Chicago,Clothing,289.71,2.0,In-Store,2,3,15.0,Medium,Somewhat Sensitive,0.3,6,Low,Smartphone,Credit Card,2023-06-28 21:00:00,No,Yes,Planned,Standard,One-time,19,Delivered
CUST-007392,28.0,Female,Low,Married,High School,Teacher,Los Angeles,Furniture,343.63,10.0,Online,4,3,22.0,Low,Very Sensitive,0.62,5,Low,Smartphone,Cash,2023-02-13 22:00:00,Yes,Yes,Impulsive,Standard,Installments,22,Returned
CUST-007393,42.0,Male,High,Widowed,High School,Doctor,Seattle,Furniture,478.34,17.0,In-Store,4,1,,Low,Very Sensitive,0.38,8,Medium,Smartphone,PayPal,2024-08-20 04:00:00,No,Yes,Need-based,Express,One-time,10,Delivered
CUST-007394,61.0,Female,Low,Single,High School,Sales,Seattle,Clothing,416.16,19.0,In-Store,5,2,9.0,Medium,Somewhat Sensitive,0.97,2,Low,Smartphone,Credit Card,2023-02-15 13:00:00,Yes,Yes,Planned,Express,One-time,17,Returned
CUST-007395,21.0,Female,Middle,Single,Master's,Engineer,Denver,Clothing,183.53,10.0,Online,2,3,7.0,Low,Somewhat Sensitive,0.62,7,Medium,Smartphone,Credit Card,2024-10-19 19:00:00,No,No,Need-based,Express,One-time,4,Delivered
CUST-007396,36.0,Female,Low,Married,Master's,Clerk,Houston,Groceries,38.89,17.0,In-Store,4,4,18.0,Medium,Very Sensitive,0.15,7,Medium,Smartphone,Credit Card,2023-03-21 23:00:00,Yes,Yes,Need-based,Standard,One-time,12,Delivered
CUST-007397,53.0,Male,Middle,Single,Master's,Teacher,Los Angeles,Books,199.88,15.0,Online,3,2,7.0,Low,Somewhat Sensitive,0.85,4,Low,Smartphone,PayPal,2023-11-26 16:00:00,No,Yes,Impulsive,Standard,Installments,17,Returned
CUST-007398,39.0,Male,Low,Married,Master's,Clerk,Miami,Furniture,362.37,3.0,In-Store,4,2,8.0,Medium,Somewhat Sensitive,0.28,10,High,Desktop,Credit Card,2023-02-25 14:00:00,Yes,Yes,Planned,Express,One-time,19,Delivered
CUST-007399,27.0,Male,High,Married,Bachelor's,Student,Seattle,Electronics,346.42,20.0,In-Store,5,4,4.0,None,Somewhat Sensitive,0.42,4,Medium,Desktop,Cash,2024-05-26 20:00:00,No,No,Planned,No Preference,One-time,22,Delivered
CUST-007400,60.0,Male,High,Divorced,High School,Clerk,Houston,Sports,424.32,10.0,Online,1,3,8.0,Medium,Somewhat Sensitive,0.97,3,Medium,Smartphone,Credit Card,2024-06-20 23:00:00,Yes,Yes,Need-based,Standard,Subscription,5,Returned
CUST-007401,,Female,Middle,Married,High School,Artist,Seattle,Beauty,225.23,9.0,Online,1,1,24.0,Low,Not Sensitive,0.15,6,Low,Desktop,Debit Card,2023-04-22 08:00:00,No,Yes,Impulsive,Standard,Subscription,7,Returned
CUST-007402,48.0,Male,Middle,Single,Master's,Technician,Chicago,Sports,364.5,9.0,Mixed,1,3,22.0,Low,Very Sensitive,0.66,4,Low,Smartphone,Credit Card,2023-05-27 12:00:00,No,No,Planned,Express,Installments,16,Returned
CUST-007403,66.0,Female,Middle,Single,Master's,Clerk,New York,Sports,22.71,14.0,In-Store,1,4,12.0,Low,Very Sensitive,0.82,6,Low,Desktop,Cash,2023-09-12 04:00:00,Yes,Yes,Impulsive,No Preference,One-time,2,Returned
CUST-007404,37.0,Female,Middle,Married,Master's,Manager,Los Angeles,Groceries,240.62,7.0,In-Store,1,3,6.0,Medium,Somewhat Sensitive,0.15,9,High,Desktop,Debit Card,2024-06-21 02:00:00,Yes,Yes,Impulsive,No Preference,One-time,12,Delivered
CUST-007405,50.0,Female,High,Single,Bachelor's,Doctor,New York,Beauty,391.39,19.0,Online,4,3,7.0,High,Not Sensitive,0.65,9,Medium,Smartphone,Credit Card,2023-06-11 04:00:00,No,Yes,Impulsive,Standard,One-time,20,Delivered
CUST-007406,18.0,Female,Middle,Married,Bachelor's,Technician,Miami,Groceries,180.43,2.0,In-Store,4,5,17.0,Medium,Not Sensitive,0.21,7,High,Smartphone,Credit Card,2024-09-03 16:00:00,No,Yes,Wants-based,Standard,One-time,7,Delivered
CUST-007407,64.0,Female,High,Married,High School,Teacher,Seattle,Sports,386.88,4.0,In-Store,5,3,19.0,High,Very Sensitive,0.45,10,Low,Smartphone,Credit Card,2023-08-04 18:00:00,Yes,Yes,Impulsive,Express,One-time,30,Returned
CUST-007408,50.0,Male,Middle,Married,Bachelor's,Teacher,Chicago,Electronics,10.46,20.0,Online,5,2,14.0,High,Somewhat Sensitive,0.78,1,None,Smartphone,Credit Card,2024-05-23 14:00:00,Yes,Yes,Need-based,Standard,One-time,6,Returned
CUST-007409,41.0,Female,Low,Single,High School,Technician,New York,Electronics,353.51,10.0,Online,5,2,13.0,High,Somewhat Sensitive,0.14,3,Low,Smartphone,Credit Card,2024-07-05 13:00:00,No,No,Planned,Standard,One-time,13,Returned
CUST-007410,34.0,Male,Low,Divorced,High School,Clerk,Chicago,Beauty,370.05,11.0,Online,4,5,20.0,None,Very Sensitive,0.53,6,Medium,Smartphone,Debit Card,2023-10-26 03:00:00,Yes,Yes,Planned,Standard,One-time,28,Delivered
CUST-007411,32.0,Male,Middle,Married,Master's,Manager,Seattle,Electronics,188.67,4.0,Mixed,1,5,22.0,Medium,Somewhat Sensitive,0.37,6,Low,Smartphone,Credit Card,2024-05-25 13:00:00,Yes,Yes,Impulsive,Standard,One-time,21,Delivered
CUST-007412,30.0,Male,High,Single,High School,Teacher,Denver,Beauty,483.42,7.0,Online,5,1,1.0,Low,Somewhat Sensitive,0.91,1,High,Smartphone,Cash,2024-11-19 13:00:00,Yes,Yes,Planned,Standard,One-time,10,Returned
CUST-007413,30.0,Male,Middle,Single,Master's,Teacher,Los Angeles,Beauty,194.97,18.0,Online,4,4,6.0,Medium,Very Sensitive,0.72,5,None,Smartphone,Credit Card,2024-12-24 01:00:00,Yes,Yes,Need-based,No Preference,One-time,9,Delivered
CUST-007414,66.0,Female,Low,Divorced,High School,Technician,Seattle,Home Appliances,337.28,19.0,Online,5,5,19.0,Medium,Very Sensitive,0.94,6,Medium,Desktop,Credit Card,2023-08-30 05:00:00,Yes,Yes,Planned,Standard,One-time,24,Delivered
CUST-007415,56.0,Male,High,Married,Doctorate,Clerk,Seattle,Electronics,,6.0,Online,1,2,3.0,High,Somewhat Sensitive,0.49,1,Low,Smartphone,Credit Card,2024-09-02 01:00:00,Yes,No,Need-based,No Preference,One-time,20,Returned
CUST-007416,46.0,Female,High,Single,High School,Manager,New York,Beauty,8.05,9.0,In-Store,4,4,12.0,Low,Somewhat Sensitive,0.44,6,Low,Smartphone,Debit Card,2024-04-01 23:00:00,Yes,No,Impulsive,Standard,One-time,19,Delivered
CUST-007417,39.0,Male,High,Single,Master's,Clerk,Chicago,Beauty,44.83,18.0,Online,5,1,9.0,Medium,Not Sensitive,0.85,1,None,Smartphone,Credit Card,2024-06-29 14:00:00,Yes,Yes,Wants-based,Express,Installments,1,Returned
CUST-007418,69.0,Male,Low,Single,Master's,Sales,Houston,Electronics,190.77,10.0,Online,3,3,23.0,Low,Somewhat Sensitive,0.63,6,Low,Desktop,Credit Card,2023-03-18 08:00:00,Yes,Yes,Wants-based,Express,One-time,20,Delivered
CUST-007419,60.0,Male,Low,Married,Master's,Teacher,Miami,Beauty,50.76,13.0,Online,4,4,6.0,Medium,Somewhat Sensitive,0.93,4,Medium,Smartphone,Credit Card,2024-11-26 10:00:00,Yes,No,Planned,Express,One-time,10,Returned
CUST-007420,27.0,Female,Low,Married,Bachelor's,Sales,Chicago,Electronics,,16.0,In-Store,4,3,13.0,Medium,Somewhat Sensitive,0.28,6,High,Smartphone,PayPal,2024-11-19 13:00:00,No,No,Wants-based,Standard,Subscription,29,Delivered
CUST-007421,39.0,Male,Middle,Single,High School,Engineer,Los Angeles,Electronics,127.91,9.0,Online,4,5,5.0,None,Somewhat Sensitive,0.79,10,Medium,Desktop,PayPal,2023-12-04 07:00:00,No,Yes,Impulsive,Standard,One-time,20,Returned
CUST-007422,58.0,Male,Middle,Married,Doctorate,Manager,Denver,Sports,465.42,12.0,In-Store,1,2,6.0,Low,Somewhat Sensitive,0.94,8,Medium,Smartphone,Debit Card,2023-11-16 07:00:00,No,Yes,Need-based,Express,One-time,15,Returned
CUST-007423,19.0,Female,Low,Single,Master's,Doctor,Miami,Groceries,331.65,15.0,Online,1,3,12.0,High,Very Sensitive,0.23,9,Low,Smartphone,Credit Card,2024-11-30 07:00:00,Yes,No,Impulsive,Standard,One-time,12,Returned
CUST-007424,51.0,Female,Middle,Single,High School,Teacher,Chicago,Clothing,482.12,9.0,In-Store,3,1,20.0,None,Very Sensitive,0.14,3,Medium,Smartphone,Cash,2024-02-05 12:00:00,Yes,Yes,Need-based,Standard,One-time,3,Returned
CUST-007425,52.0,Female,Low,Divorced,Bachelor's,Teacher,New York,Electronics,454.85,14.0,Online,2,3,17.0,Medium,Not Sensitive,0.88,5,High,Smartphone,Credit Card,2024-06-06 02:00:00,Yes,Yes,Need-based,Standard,One-time,19,Delivered
CUST-007426,40.0,Male,Middle,Married,Bachelor's,Doctor,Seattle,Sports,114.6,1.0,Online,4,4,14.0,Medium,Not Sensitive,0.1,3,Medium,Smartphone,Debit Card,2024-05-15 14:00:00,No,No,Need-based,Standard,One-time,1,Delivered
CUST-007427,70.0,Female,High,Single,Bachelor's,Clerk,Houston,Clothing,362.62,10.0,Online,1,5,22.0,Medium,Somewhat Sensitive,0.29,9,High,Desktop,Credit Card,2023-10-24 13:00:00,Yes,No,Need-based,Standard,One-time,25,Delivered
CUST-007428,69.0,Female,Middle,Married,Bachelor's,Student,Miami,Groceries,458.79,5.0,Online,1,3,,High,Somewhat Sensitive,0.26,6,Low,Smartphone,Credit Card,2024-06-18 16:00:00,Yes,Yes,Impulsive,Standard,One-time,16,Returned
CUST-007429,24.0,Male,Middle,Single,Bachelor's,Manager,Phoenix,Clothing,255.41,13.0,Online,2,5,13.0,High,Somewhat Sensitive,0.37,10,Low,Tablet,Debit Card,2024-01-07 09:00:00,Yes,Yes,Impulsive,Standard,Subscription,15,Delivered
CUST-007430,54.0,Male,Middle,Married,Master's,Engineer,Chicago,Clothing,387.96,16.0,Online,3,1,19.0,Medium,Somewhat Sensitive,0.81,5,Medium,Smartphone,PayPal,2024-09-06 12:00:00,No,No,Need-based,Express,Installments,20,Returned
CUST-007431,51.0,Female,High,Married,Master's,Teacher,Seattle,Sports,463.16,11.0,Online,4,2,17.0,Low,Very Sensitive,0.46,9,Low,Smartphone,PayPal,2023-01-15 08:00:00,No,No,Need-based,No Preference,One-time,10,Delivered
CUST-007432,64.0,Female,Low,Married,Master's,Sales,Denver,Clothing,123.67,10.0,Online,4,2,12.0,Medium,Very Sensitive,0.83,6,Low,Smartphone,PayPal,2024-08-04 12:00:00,Yes,No,Planned,Standard,One-time,26,Returned
CUST-007433,50.0,Female,Low,Single,Bachelor's,Doctor,Los Angeles,Electronics,53.75,12.0,In-Store,1,2,4.0,None,Not Sensitive,0.12,4,High,Desktop,PayPal,2024-04-06 01:00:00,Yes,No,Planned,No Preference,One-time,17,Returned
CUST-007434,66.0,Male,Middle,Married,Master's,Teacher,Houston,Electronics,157.09,17.0,In-Store,1,4,9.0,High,Not Sensitive,0.53,4,Low,Smartphone,Debit Card,2023-03-08 18:00:00,Yes,No,Planned,No Preference,One-time,7,Returned
CUST-007435,32.0,Male,Middle,Single,Bachelor's,Student,Denver,Sports,460.97,5.0,Online,4,1,17.0,Low,Not Sensitive,0.49,5,Low,Smartphone,Credit Card,2023-11-22 05:00:00,Yes,No,Impulsive,Express,One-time,11,Returned
CUST-007436,28.0,Female,Middle,Married,Master's,Doctor,Miami,Sports,489.83,17.0,In-Store,1,1,21.0,Low,Very Sensitive,0.32,3,Low,Smartphone,Credit Card,2023-02-27 17:00:00,Yes,Yes,Planned,Standard,One-time,20,Returned
CUST-007437,60.0,Male,Low,Widowed,Bachelor's,Technician,Phoenix,Groceries,323.4,12.0,Online,4,2,1.0,High,Very Sensitive,0.42,5,Medium,Smartphone,Credit Card,2024-09-15 19:00:00,No,Yes,Planned,Standard,One-time,27,Delivered
CUST-007438,25.0,Male,Low,Single,High School,Clerk,Phoenix,Home Appliances,164.42,3.0,Online,5,1,1.0,Low,Very Sensitive,0.4,4,Medium,Smartphone,Other,2024-06-27 10:00:00,No,Yes,Planned,Standard,One-time,9,Returned
CUST-007439,26.0,Female,Middle,Married,High School,Sales,Seattle,Sports,176.26,19.0,Online,5,1,8.0,None,Somewhat Sensitive,0.56,3,Medium,Smartphone,Debit Card,2023-01-29 13:00:00,No,No,Planned,No Preference,One-time,2,Returned
CUST-007440,59.0,Female,Middle,Single,Master's,Teacher,Chicago,Clothing,219.25,14.0,Online,2,4,8.0,Low,Somewhat Sensitive,0.46,5,High,Smartphone,PayPal,2024-06-22 03:00:00,Yes,Yes,Impulsive,Standard,Installments,10,Returned
CUST-007441,25.0,Male,Low,Married,Bachelor's,Doctor,Seattle,Beauty,453.56,4.0,Online,1,1,20.0,Medium,Very Sensitive,0.81,2,High,Tablet,Credit Card,2023-08-15 06:00:00,No,No,Need-based,No Preference,One-time,12,Returned
CUST-007442,68.0,Female,Low,Single,Bachelor's,Teacher,Chicago,Sports,137.69,17.0,In-Store,1,2,9.0,High,Somewhat Sensitive,0.12,2,Low,Smartphone,Other,2023-11-11 21:00:00,Yes,No,Impulsive,Standard,Subscription,29,Returned
CUST-007443,55.0,Female,Middle,Single,High School,Manager,Chicago,Home Appliances,476.44,6.0,Online,3,4,24.0,Medium,Somewhat Sensitive,0.31,4,Low,Tablet,Credit Card,2023-10-14 05:00:00,Yes,Yes,Impulsive,Standard,One-time,28,Returned
CUST-007444,42.0,Male,Middle,Married,Bachelor's,Student,Phoenix,Books,119.02,5.0,In-Store,4,1,5.0,Low,Not Sensitive,0.74,1,Low,Desktop,PayPal,2023-11-29 17:00:00,Yes,Yes,Planned,Standard,Installments,10,Returned
CUST-007445,39.0,Male,Middle,Single,High School,Clerk,New York,Electronics,408.83,7.0,In-Store,2,4,14.0,High,Somewhat Sensitive,0.82,8,High,Smartphone,PayPal,2023-11-19 08:00:00,Yes,Yes,Need-based,No Preference,One-time,8,Delivered
CUST-007446,28.0,Female,Low,Single,Bachelor's,Student,Chicago,Groceries,399.37,3.0,In-Store,3,4,15.0,Medium,Not Sensitive,0.27,5,High,Smartphone,Debit Card,2023-03-21 20:00:00,Yes,No,Need-based,Standard,Subscription,5,Delivered
CUST-007447,58.0,Female,High,Married,Bachelor's,Artist,Houston,Books,418.63,18.0,In-Store,3,5,9.0,Medium,Somewhat Sensitive,0.28,7,Medium,Smartphone,Credit Card,2023-01-17 14:00:00,No,No,Wants-based,No Preference,Subscription,8,Delivered
CUST-007448,41.0,Female,Middle,Married,Master's,Artist,Chicago,Home Appliances,377.08,17.0,Mixed,4,3,13.0,High,Not Sensitive,0.68,4,High,Smartphone,PayPal,2023-07-12 23:00:00,Yes,Yes,Planned,Standard,One-time,4,Delivered
CUST-007449,68.0,Female,Low,Married,Bachelor's,Sales,Seattle,Books,153.88,20.0,Mixed,5,1,13.0,High,Very Sensitive,0.6,6,None,Smartphone,Debit Card,2024-05-13 21:00:00,No,Yes,Planned,No Preference,One-time,23,Delivered
CUST-007450,46.0,Male,High,Married,Doctorate,Student,Los Angeles,Clothing,427.52,16.0,Online,3,2,2.0,None,Somewhat Sensitive,0.73,8,High,Desktop,Debit Card,2023-04-30 19:00:00,Yes,Yes,Impulsive,Standard,Installments,3,Returned
CUST-007451,59.0,Male,Middle,Married,Bachelor's,Artist,New York,Books,130.66,15.0,Online,1,3,17.0,Low,Very Sensitive,0.19,8,Medium,Desktop,Credit Card,2023-11-14 16:00:00,No,Yes,Need-based,Standard,One-time,16,Delivered
CUST-007452,61.0,Male,Middle,Married,Bachelor's,Student,Miami,Home Appliances,300.72,12.0,Online,3,2,24.0,Medium,Somewhat Sensitive,0.89,3,Medium,Smartphone,Credit Card,2023-07-19 20:00:00,No,Yes,Impulsive,Standard,One-time,25,Returned
CUST-007453,30.0,Male,Low,Married,Bachelor's,Student,New York,Clothing,402.38,3.0,Online,2,3,20.0,High,Not Sensitive,0.14,2,High,Smartphone,Other,2023-06-08 22:00:00,No,No,Impulsive,Standard,One-time,20,Returned
CUST-007454,27.0,Male,Middle,Married,High School,Student,Miami,Furniture,294.21,13.0,In-Store,2,3,,Medium,Somewhat Sensitive,0.38,2,Medium,Smartphone,Cash,2024-12-18 13:00:00,Yes,Yes,Need-based,Standard,Installments,17,Returned
CUST-007455,26.0,Male,Middle,Single,High School,Manager,New York,Sports,167.32,20.0,Online,3,5,15.0,High,Somewhat Sensitive,0.61,8,Low,Smartphone,Debit Card,2023-01-01 15:00:00,Yes,Yes,Need-based,Standard,One-time,16,Delivered
CUST-007456,67.0,Male,Middle,Married,High School,Manager,Denver,Sports,145.69,11.0,Online,1,2,16.0,Low,Somewhat Sensitive,0.05,2,None,Desktop,PayPal,2023-07-12 18:00:00,No,No,Impulsive,Express,One-time,23,Returned
CUST-007457,26.0,Male,High,Single,High School,Engineer,Phoenix,Groceries,373.47,5.0,In-Store,2,1,20.0,Low,Not Sensitive,0.5,5,Medium,Tablet,PayPal,2024-09-28 21:00:00,No,No,Need-based,Standard,One-time,5,Returned
CUST-007458,25.0,Female,Middle,Married,Bachelor's,Technician,Houston,Beauty,349.26,18.0,Online,5,2,22.0,High,Very Sensitive,0.71,4,High,Smartphone,Credit Card,2023-07-21 13:00:00,Yes,Yes,Wants-based,No Preference,One-time,11,Returned
CUST-007459,50.0,Male,Middle,Married,Doctorate,Sales,Los Angeles,Clothing,442.52,,Online,5,2,8.0,Medium,Somewhat Sensitive,0.4,6,High,Desktop,PayPal,2023-12-30 15:00:00,No,Yes,Wants-based,Standard,Installments,19,Returned
CUST-007460,47.0,Female,High,Married,High School,Artist,Miami,Beauty,476.07,19.0,Online,1,2,16.0,None,Somewhat Sensitive,0.17,3,Low,Desktop,PayPal,2024-10-11 19:00:00,No,Yes,Planned,Standard,One-time,0,Returned
CUST-007461,19.0,Female,Low,Single,Doctorate,Artist,Miami,Clothing,73.57,10.0,Online,1,2,0.0,Medium,Very Sensitive,0.92,9,Medium,Smartphone,Debit Card,2023-01-15 16:00:00,No,Yes,Planned,Express,One-time,13,Returned
CUST-007462,63.0,Male,High,Married,Bachelor's,Technician,Miami,Books,130.7,19.0,Online,4,1,1.0,High,Somewhat Sensitive,0.03,7,Medium,Smartphone,Credit Card,2024-09-20 07:00:00,Yes,Yes,Impulsive,Standard,Installments,20,Delivered
CUST-007463,48.0,Female,Middle,Single,Doctorate,Doctor,Seattle,Books,244.8,1.0,Online,2,4,2.0,Medium,Very Sensitive,0.52,1,Medium,Smartphone,Cash,2023-06-03 08:00:00,Yes,Yes,Planned,Express,One-time,14,Returned
CUST-007464,18.0,Male,Low,Single,Doctorate,Manager,Chicago,Books,174.06,17.0,In-Store,3,5,8.0,Low,Very Sensitive,0.66,6,Medium,Tablet,PayPal,2023-03-01 16:00:00,No,Yes,Need-based,Standard,One-time,10,Delivered
CUST-007465,69.0,Female,Low,Married,Bachelor's,Student,Denver,Clothing,307.84,15.0,Online,5,5,19.0,None,Somewhat Sensitive,0.86,3,Medium,Smartphone,PayPal,2024-01-05 07:00:00,No,Yes,Wants-based,Express,One-time,19,Returned
CUST-007466,34.0,Male,Middle,Single,High School,Artist,Miami,Books,131.87,16.0,Online,1,5,21.0,High,Somewhat Sensitive,0.2,4,Low,Desktop,Credit Card,2023-04-18 09:00:00,Yes,Yes,Planned,Standard,One-time,9,Delivered
CUST-007467,41.0,Female,High,Single,High School,Doctor,New York,Beauty,455.46,18.0,Online,2,3,11.0,Low,Somewhat Sensitive,0.14,2,Low,Smartphone,Debit Card,2024-07-13 18:00:00,No,No,Planned,Standard,Installments,16,Returned
CUST-007468,65.0,Male,Low,Single,High School,Artist,Los Angeles,Clothing,95.12,4.0,Online,2,4,10.0,Medium,Not Sensitive,0.34,9,Low,Smartphone,Other,2023-10-10 16:00:00,No,No,Planned,No Preference,One-time,6,Delivered
CUST-007469,20.0,Female,Middle,Divorced,Master's,Sales,New York,Books,299.81,15.0,Online,3,2,21.0,Medium,Not Sensitive,0.98,9,Medium,Smartphone,Credit Card,2024-03-08 22:00:00,Yes,No,Planned,Standard,One-time,27,Returned
CUST-007470,29.0,Female,High,Married,Bachelor's,Engineer,Miami,Clothing,81.73,12.0,Online,1,5,7.0,Low,Not Sensitive,0.25,6,Low,Smartphone,Debit Card,2024-01-20 19:00:00,Yes,No,Impulsive,No Preference,One-time,1,Returned
CUST-007471,29.0,Male,Low,Single,Bachelor's,Engineer,Houston,Sports,260.95,19.0,In-Store,5,1,14.0,Low,Somewhat Sensitive,0.84,10,Medium,Smartphone,Credit Card,2023-03-29 23:00:00,Yes,No,Impulsive,Standard,One-time,14,Returned
CUST-007472,36.0,Male,Middle,Single,Master's,Engineer,Houston,Sports,182.34,5.0,Online,2,5,15.0,None,Not Sensitive,0.48,8,Medium,Smartphone,Credit Card,2024-06-02 10:00:00,Yes,No,Need-based,Standard,One-time,7,Delivered
CUST-007473,36.0,Male,High,Divorced,Bachelor's,Engineer,Phoenix,Sports,288.01,19.0,Online,2,3,3.0,Medium,Very Sensitive,0.32,8,High,Smartphone,Credit Card,2023-08-08 07:00:00,No,Yes,Need-based,Standard,One-time,12,Delivered
CUST-007474,55.0,Male,Middle,Married,Doctorate,Engineer,Denver,Groceries,455.46,10.0,Online,3,5,12.0,Low,Somewhat Sensitive,0.17,1,Low,Smartphone,PayPal,2024-04-29 15:00:00,No,Yes,Wants-based,Standard,One-time,7,Returned
CUST-007475,31.0,Male,Middle,Single,Bachelor's,Doctor,Denver,Home Appliances,314.8,19.0,Online,1,2,12.0,High,Very Sensitive,0.69,8,None,Smartphone,Debit Card,2024-05-26 15:00:00,Yes,No,Wants-based,Standard,One-time,2,Returned
CUST-007476,60.0,Female,Low,Single,Doctorate,Engineer,New York,Clothing,23.44,17.0,Online,4,1,11.0,Medium,Not Sensitive,0.05,10,Medium,Smartphone,Credit Card,2023-02-03 18:00:00,No,No,Planned,Standard,One-time,18,Delivered
CUST-007477,22.0,Female,Middle,Single,Bachelor's,Teacher,Miami,Home Appliances,166.44,16.0,Online,4,2,15.0,Low,Very Sensitive,0.22,3,Low,Smartphone,Credit Card,2024-09-03 16:00:00,Yes,No,Impulsive,Standard,One-time,1,Returned
CUST-007478,56.0,Female,Middle,Widowed,Master's,Teacher,Phoenix,Furniture,306.33,5.0,In-Store,4,1,19.0,None,Very Sensitive,0.1,3,Low,Desktop,PayPal,2023-10-05 22:00:00,Yes,No,Planned,Standard,One-time,18,Returned
CUST-007479,33.0,Male,High,Single,Master's,Clerk,Seattle,Furniture,462.01,17.0,Online,4,1,6.0,Medium,Somewhat Sensitive,0.27,10,Low,Smartphone,Credit Card,2024-03-15 05:00:00,No,No,Need-based,No Preference,One-time,26,Delivered
CUST-007480,38.0,Male,Middle,Married,Bachelor's,Manager,Houston,Furniture,340.01,9.0,In-Store,3,5,0.0,High,Somewhat Sensitive,0.18,2,Low,Smartphone,Credit Card,2023-04-16 23:00:00,No,Yes,Planned,Standard,Subscription,2,Delivered
CUST-007481,59.0,Female,Middle,Married,Bachelor's,Artist,Miami,Beauty,92.04,6.0,Online,2,1,9.0,High,Somewhat Sensitive,0.78,8,Low,Desktop,PayPal,2024-10-24 06:00:00,Yes,Yes,Planned,Express,One-time,18,Returned
CUST-007482,53.0,Female,Middle,Married,Doctorate,Sales,Phoenix,Electronics,449.56,11.0,Online,2,2,22.0,Low,Not Sensitive,0.17,1,Medium,Desktop,Other,2024-08-29 22:00:00,No,Yes,Planned,Express,One-time,25,Returned
CUST-007483,68.0,Female,Low,Divorced,Master's,Student,Seattle,Electronics,106.69,15.0,Online,2,2,18.0,Low,Somewhat Sensitive,0.75,3,High,Smartphone,PayPal,2024-05-28 06:00:00,No,Yes,Planned,Standard,Installments,8,Returned
CUST-007484,47.0,Male,High,Married,High School,Sales,Seattle,Books,29.89,16.0,Online,2,2,20.0,Medium,Somewhat Sensitive,0.0,3,High,Desktop,Debit Card,2024-03-22 13:00:00,Yes,No,Need-based,Standard,Installments,23,Returned
CUST-007485,65.0,Male,High,Married,Doctorate,Manager,Houston,Groceries,328.9,19.0,Online,1,2,5.0,High,Very Sensitive,0.06,7,Medium,Smartphone,Debit Card,2024-05-22 21:00:00,No,Yes,Need-based,Express,One-time,9,Delivered
